Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),C2H6X(52),C2H4X(70),CH4OX(63),CO2X(24)
1.0332830401010822e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44183253757502794,0.10059475485550762,0.01667454681278571,3.292546501014031e-06,0.001293895434601719,0.01594680439147373,0.008318770257312732,6.23742196545423e-05,6.140512453400096e-12,0.0023636151711230124,6.280989825515319e-11,0.0004322343836581309,2.9320235415826906e-09,1.165075693763431e-05,6.537623266192368e-10,4.489940158664827e-11,3.5957741125997725e-05,4.643444615407066e-06,0.007209845027558733,0.002616004901735963,0.00031121661541547066,9.421879032650402e-07,9.805084015847466e-09,4.161547029829067e-08,5.8317598086999334e-08,7.927265460711859e-11,5.461361468474127e-07,1.7169676455879207e-05,1.3530178631761324e-07,0.0003180644276588166,7.308312806520441e-09,7.348028820184145e-06,2.5714794076407616e-08,9.99516841783532e-06,2.761089672556542e-11,4.9203390369257226e-11,5.099349073390006e-07,1.7163985906417133e-07,1.307361151392867e-12,1.2881814897100979e-10,1.8235941818147843e-10
1.0379804809655493e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44184260176011825,0.10055061257228755,0.016650741728684585,3.3238930669408644e-06,0.0013039618932798437,0.01602879001893856,0.008365679417113633,6.240213943514476e-05,6.2329833585033625e-12,0.002363468126308399,6.291565426838989e-11,0.00043248978100819484,2.9348778072468113e-09,1.169218335966918e-05,6.578391996328286e-10,4.518879521615248e-11,3.593989590932056e-05,4.679232949757932e-06,0.007206840587925833,0.002606560978801433,0.0003118888754918565,9.407919923069943e-07,9.79047694195813e-09,4.1607233719783785e-08,5.87691152594167e-08,7.973387460179569e-11,5.491800375768985e-07,1.7228571589519868e-05,1.3603184951529304e-07,0.00031971031075587195,7.308024639330664e-09,7.4046649361948035e-06,2.5860388555614292e-08,9.987458474626657e-06,2.781921029370338e-11,4.947776802412495e-11,5.140243888267514e-07,1.7172137124695095e-07,1.3174673620895683e-12,1.292791359335258e-10,1.8276521995655734e-10
1.0426779218300165e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418527195374625,0.10050649423355217,0.01662696929637711,3.355294809839044e-06,0.0013140283410277263,0.016110751744425274,0.008412579337322217,6.242869272826394e-05,6.326357116116502e-12,0.0023633062094145616,6.301902308839105e-11,0.00043274472611040617,2.9376708004144494e-09,1.1733162056670454e-05,6.619190102379839e-10,4.5478030820593186e-11,3.592125459716501e-05,4.715039090141071e-06,0.007203838647265092,0.002597062189113166,0.0003125596117667665,9.393569259633421e-07,9.775829287517088e-09,4.159872042489319e-08,5.922063454469511e-08,8.019906131495631e-11,5.52250757370744e-07,1.7288144187800508e-05,1.3676177723594582e-07,0.000321355829472945,7.307691350521573e-09,7.461329239797094e-06,2.600596423340036e-08,9.979735097573834e-06,2.8027990172519757e-11,4.975174343055606e-11,5.181166745303262e-07,1.7179913485301292e-07,1.327579206364783e-12,1.2973520892796986e-10,1.8316066019116057e-10
1.0473753626944837e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441862889955164,0.10046239986993147,0.0166032294678917,3.386749812918406e-06,0.0013240942367645614,0.016192689629886396,0.008459469707332995,6.245390129640727e-05,6.420637369368932e-12,0.0023631296708188907,6.312003625707984e-11,0.0004329992208894994,2.9404034564320536e-09,1.1773692904483555e-05,6.660017240276203e-10,4.576710439469905e-11,3.5901822368995933e-05,4.750862226708816e-06,0.007200839190782877,0.002587509478641085,0.0003132288364871863,9.378830115308317e-07,9.7611423184817e-09,4.15899352136678e-08,5.967213202297018e-08,8.066827196937122e-11,5.55348655867831e-07,1.7348401069119777e-05,1.374915653059899e-07,0.00032300098487204117,7.307313695242113e-09,7.518020449241773e-06,2.6151520143996075e-08,9.971998443774291e-06,2.8237234195192575e-11,5.0025314826962964e-11,5.222116645869502e-07,1.7187320934967416e-07,1.3376964573212983e-12,1.3018636612548278e-10,1.8354573350819318e-10
1.0520728035589509e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418731120687808,0.10041832951157269,0.016579522195437277,3.4182561595770423e-06,0.0013341590415630695,0.01627460374313796,0.008506350221661137,6.247778659017187e-05,6.515827748783593e-12,0.0023629387565370333,6.321872506467618e-11,0.00043325326727734217,2.9430766977855808e-09,1.1813775818028137e-05,6.700873070229146e-10,4.6056012011734874e-11,3.588160439915e-05,4.786701562054922e-06,0.0071978422038063905,0.0025779037856887128,0.0003138965617587277,9.363705560279486e-07,9.74641727630138e-09,4.158088280740638e-08,6.012358386729731e-08,8.114156457263279e-11,5.584740877057081e-07,1.740934916886105e-05,1.3822120961490653e-07,0.000324645778124675,7.306892415319809e-09,7.574737302470457e-06,2.6297055336547546e-08,9.964248667370983e-06,2.84469402131939e-11,5.02984805093418e-11,5.26309260627721e-07,1.7194365334902843e-07,1.3478188914834278e-12,1.3063260612393558e-10,1.8392043554266005e-10
1.056770244423418e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418833849412629,0.10037428318814064,0.016555847431401614,3.4498119335844256e-06,0.0013442222186786444,0.01635649415770232,0.008553220579852817,6.250036975164738e-05,6.61193187233235e-12,0.002362733708306043,6.331512054555676e-11,0.00043350686721243354,2.945691434229265e-09,1.1853410750748186e-05,6.741757256671434e-10,4.634474982210778e-11,3.586060585701368e-05,4.822556311043513e-06,0.007194847671782237,0.002568246040956852,0.0003145627995475747,9.34819866177313e-07,9.731655378409564e-09,4.1571567850111536e-08,6.057496634488935e-08,8.161899793433115e-11,5.616274126264643e-07,1.7470995541554844e-05,1.389507061141049e-07,0.00032629021050882095,7.306428239517105e-09,7.63147855684491e-06,2.6442568874849372e-08,9.956485919676176e-06,2.865710609605978e-11,5.057123883000287e-11,5.30409365757364e-07,1.7201052461733573e-07,1.3579462887495421e-12,1.3107392794202233e-10,1.8428476293054198e-10
1.0614676852878852e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44189370764288927,0.10033026092881774,0.016532205128349704,3.481415219262421e-06,0.0013542832335778935,0.01643836095265377,0.008600080486397179,6.252167161782999e-05,6.7089533454915946e-12,0.002362514763665789,6.3409253474428e-11,0.0004337600226394159,2.9482485629153193e-09,1.1892597694068875e-05,6.78266946819611e-10,4.663331405199654e-11,3.583883190717976e-05,4.858425700639766e-06,0.00719185558027504,0.0025585371676062987,0.00031522756168239434,9.332312483884125e-07,9.716857818704972e-09,4.156199490991345e-08,6.102625581832902e-08,8.210063168358926e-11,5.648089955848174e-07,1.7533347363090707e-05,1.39680050815807e-07,0.000327934283405922,7.305921883782327e-09,7.688242988879104e-06,2.658805983708212e-08,9.948710349289381e-06,2.886772973116134e-11,5.084358819632705e-11,5.345118845341785e-07,1.7207388008444156e-07,1.3680784323450907e-12,1.31510331013426e-10,1.8463871329773492e-10
1.0661651261523524e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419040792512061,0.10028626276230419,0.016508595239022168,3.513064101664179e-06,0.0013643415539665712,0.016520204212467166,0.008646929650639736,6.254171272404536e-05,6.806895761298067e-12,0.002362282156038663,6.350115436280146e-11,0.0004340127355085993,2.9507489685244166e-09,1.1931336676860017e-05,6.823609377496603e-10,4.6921701002003804e-11,3.581628770958376e-05,4.894308969742374e-06,0.007188865914966058,0.0025487780813196127,0.0003158908598562108,9.31605008740624e-07,9.702025768022446e-09,4.155216848046441e-08,6.14774287467563e-08,8.25865262869633e-11,5.680192068585002e-07,1.759641193298007e-05,1.404092397919503e-07,0.0003295779982979561,7.30537405149533e-09,7.745029393974008e-06,2.6733527315554393e-08,9.940922102209685e-06,2.9078809023478034e-11,5.111552706954701e-11,5.386167229501737e-07,1.721337758532179e-07,1.3782151087761255e-12,1.3194181518105594e-10,1.849822852490528e-10
1.0708625670168196e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419144988509664,0.1002422887168184,0.016485017716333653,3.544756666750949e-06,0.0013743966498169153,0.016602024026869323,0.008693767786697395,6.256051330737756e-05,6.905762700404854e-12,0.0023620361148076305,6.359085345576e-11,0.00043426500777549805,2.9531935233968534e-09,1.1969627764905992e-05,6.864576661307659e-10,4.720990704583098e-11,3.579297841962103e-05,4.930205369017743e-06,0.007185878661651845,0.0025389696903619858,0.00031655270562824664,9.299414529665644e-07,9.68716037459364e-09,4.154209298230486e-08,6.192846168703103e-08,8.307674306672748e-11,5.712584221610003e-07,1.766019667667137e-05,1.4113826917311043e-07,0.0003312213567645588,7.3047854337080394e-09,7.801836586155242e-06,2.6878970416449627e-08,9.93312132194274e-06,2.929034189537255e-11,5.138705396355374e-11,5.427237884114002e-07,1.7219026720901978e-07,1.3883561077833218e-12,1.3236838069135536e-10,1.853154783573008e-10
1.0755600078812868e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419249655340692,0.10019833882009728,0.016461472513371246,3.5764910015668013e-06,0.0013844479933943896,0.016683820490693266,0.008740594613374807,6.257809331010186e-05,7.00555773113752e-12,0.002361776865392642,6.367838072900375e-11,0.0004345168414003797,2.9555830876642808e-09,1.2007471060382011e-05,6.905571000347066e-10,4.7497928628975236e-11,3.576890918824562e-05,4.966114160735994e-06,0.007182893806242914,0.002529112895641217,0.00031721311042572927,9.282408864357341e-07,9.67226276449766e-09,4.15317727642012e-08,6.237933129487094e-08,8.357134421954365e-11,5.74527022756728e-07,1.7724709147918933e-05,1.4186713514744027e-07,0.00033286436048020064,7.304156709379879e-09,7.858663397813481e-06,2.7024388259577107e-08,9.925308149602661e-06,2.950232628636806e-11,5.165816744372637e-11,5.468329897184745e-07,1.7224340862914993e-07,1.3985012222965066e-12,1.327900281886774e-10,1.856382931524019e-10
1.080257448745754e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419354783995011,0.1001544130993967,0.01643795958339293,3.6082651944112904e-06,0.0013944950592838453,0.01676559370373519,0.008787409854082278,6.259447238311848e-05,7.106284409550399e-12,0.002361504629325477,6.376376588616531e-11,0.00043476823834782567,2.9579185093818697e-09,1.2044866701336613e-05,6.946592079258169e-10,4.778576226744843e-11,3.574408516205196e-05,5.002034618608718e-06,0.007179911334762431,0.0025192085907668298,0.00031787208554566557,9.265036141384661e-07,9.657334042102149e-09,4.152121210445666e-08,6.283001432596575e-08,8.407039283553728e-11,5.778253955786859e-07,1.778995703120735e-05,1.4259583395962866e-07,0.00033450701121141835,7.3034885456083934e-09,7.915508679447701e-06,2.7169779978127717e-08,9.917482724009084e-06,2.9714760152925786e-11,5.1928866125786654e-11,5.50944237047303e-07,1.7229325379232599e-07,1.4086502483896845e-12,1.3320675870972885e-10,1.859507311106082e-10
1.084954889610221e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44194603655327674,0.10011051158149181,0.016414478879826038,3.6400773350100493e-06,0.001404537324415102,0.016847343770614108,0.00883421323675498,6.260966988938609e-05,7.207946279482969e-12,0.002361219624323024,6.384703835638405e-11,0.0004350192005863036,2.9602006246608505e-09,1.208181486118025e-05,6.987639586553156e-10,4.8073404546517625e-11,3.5718511483340016e-05,5.037966027628533e-06,0.007176931233344936,0.0025092576621083616,0.0003185296421565833,9.247299406701701e-07,9.642375290494749e-09,4.151041521219515e-08,6.328048763706722e-08,8.457395291778419e-11,5.811539333487031e-07,1.7855948144232375e-05,1.4332436190987438e-07,0.00033614931081409906,7.302781597854939e-09,7.972371299411247e-06,2.7315144718433563e-08,9.909645181779598e-06,2.99276414682268e-11,5.219914867467569e-11,5.550574419300011e-07,1.7233985558814352e-07,1.4188029852365708e-12,1.3361857367807918e-10,1.8625279464375437e-10
1.0896523304746883e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44195663910838173,0.10006663429267776,0.016391030356265712,3.671925514683362e-06,0.0014145742680879536,0.01692907080063414,0.00888100449377359,6.262370490735188e-05,7.310546872616335e-12,0.002360922064359056,6.392822729212922e-11,0.00043526973008775063,2.9624302578012956e-09,1.2118315748179869e-05,7.028713214557083e-10,4.836085211946672e-11,3.5692193290165154e-05,5.073907683910404e-06,0.007173953488235068,0.0024992609888528352,0.0003191857913002427,9.229201702158832e-07,9.627387571905378e-09,4.1499386228619424e-08,6.373072818705526e-08,8.508208940222107e-11,5.845130347002986e-07,1.7922690440440093e-05,1.4405271535287882e-07,0.0003377912612308178,7.302036510165788e-09,8.029250143660692e-06,2.746048163973209e-08,9.901795657417761e-06,3.014096822195242e-11,5.246901380345416e-11,5.591725172360151e-07,1.7238326612652986e-07,1.4289592350666269e-12,1.3402547489873503e-10,1.8654448708860228e-10
1.0943497713391555e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419672851847148,0.10002278125877015,0.016367613966473384,3.703807826512689e-06,0.0014246053719966147,0.017010774907649413,0.008927783361886236,6.263659623437699e-05,7.414089708529763e-12,0.00236061215973452,6.400736156726218e-11,0.00043551982882716786,2.9646082214250536e-09,1.215436960495937e-05,7.069812659352655e-10,4.864810170637892e-11,3.56651357163731e-05,5.109858894534788e-06,0.00717097808578633,0.0024892194430614525,0.0003198405438933164,9.210746065350928e-07,9.612371928119474e-09,4.148812922824357e-08,6.418071303798113e-08,8.559486817799817e-11,5.879031043042926e-07,1.7990192011626263e-05,1.4478089069685335e-07,0.0003394328644882231,7.301253915388588e-09,8.086144115507587e-06,2.7605789913934046e-08,9.893934283396946e-06,3.035473842006948e-11,5.273846027222431e-11,5.632893771534424e-07,1.7242353674718276e-07,1.439118803121608e-12,1.344274645527773e-10,1.8682581269623185e-10
1.0990472122036226e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419779739090316,0.09997895250510573,0.016344229664375313,3.7357223655051914e-06,0.0014346301202536017,0.017092456209931467,0.008974549582131766,6.264836239015529e-05,7.518578294757263e-12,0.002360290117146391,6.408446977532828e-11,0.00043576949878222567,2.9667353166087773e-09,1.2189976708005831e-05,7.11093762072571e-10,4.893515009293991e-11,3.563734389162127e-05,5.145818977392518e-06,0.007168005012459851,0.0024791338897255178,0.0003204939107290398,9.191935529468796e-07,9.59732938088239e-09,4.1476648220100805e-08,6.463041935608703e-08,8.611235610827894e-11,5.913245529971943e-07,1.8058461090597333e-05,1.455088844025441e-07,0.0003410741226944752,7.30043443538436e-09,8.143052135372982e-06,2.775106872539555e-08,9.886061190240153e-06,3.056895008461437e-11,5.300748688707393e-11,5.674079371705531e-07,1.7246071802898886e-07,1.4492814976126032e-12,1.348245451920611e-10,1.8709677662151245e-10
1.1037446530680898e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44198870441488863,0.09993514805654305,0.016320877404061067,3.767667228756243e-06,0.0014446479994130652,0.017174114830039205,0.009021302899764282,6.26590216201234e-05,7.624016126844192e-12,0.002359956139755101,6.415958022806926e-11,0.00043601874193287927,2.968812333016925e-09,1.2225137367181434e-05,7.15208780211142e-10,4.922199412926105e-11,3.5608822941386865e-05,5.181787261031527e-06,0.007165034254823189,0.002469005186821632,0.0003211459024788326,9.172773123153075e-07,9.582260932295172e-09,4.1464947148926895e-08,6.507982441280329e-08,8.663462105150232e-11,5.947777979124748e-07,1.8127506053894476e-05,1.46236692982272e-07,0.0003427150380367326,7.299578681235128e-09,8.199973140544825e-06,2.7896317270694064e-08,9.878176506596032e-06,3.078360125348139e-11,5.3276092499041684e-11,5.715281140575145e-07,1.7249485979941834e-07,1.4594471296775942e-12,1.3521671973397682e-10,1.8735738491263607e-10
1.108442093932557e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419994758425881,0.09989136793746324,0.01629755713978207,3.799640515609963e-06,0.001454658498493576,0.017255750894691224,0.009068043064178922,6.266859189886067e-05,7.730406688403874e-12,0.0023596104272506032,6.423272095414718e-11,0.0004362675602609948,2.970840049034673e-09,1.2259851925240895e-05,7.193262910541174e-10,4.950863072872248e-11,3.5579577986962707e-05,5.2177630845053184e-06,0.007162065799549141,0.002458834185366162,0.0003217965296938918,9.153261870351492e-07,9.567167565201935e-09,4.1453029896320054e-08,6.552890558572269e-08,8.716173188312384e-11,5.982632626147875e-07,1.8197335424582717e-05,1.4696431299898747e-07,0.00034435561277868583,7.298687253447251e-09,8.256906084938137e-06,2.8041534758408003e-08,9.870280359311295e-06,3.099868998021023e-11,5.3544276003103184e-11,5.75649825848317e-07,1.7252601114388893e-07,1.469615513339506e-12,1.3560399145627056e-10,1.876076445007184e-10
1.1131395347970242e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420102873391227,0.09984761217177084,0.016274268825950136,3.831640327817771e-06,0.0014646611090003677,0.01733736453464062,0.009114769828838867,6.267709093347732e-05,7.83775345117419e-12,0.0023592531759170717,6.430391969807104e-11,0.0004365159557499848,2.9728192319006677e-09,1.2294120757354438e-05,7.234462656590142e-10,4.979505686683588e-11,3.5549614145441345e-05,5.2537457972232425e-06,0.007159099633414563,0.002448621729469015,0.0003224458028067555,9.133404790178321e-07,9.552050243568989e-09,4.144090028187739e-08,6.597764035955241e-08,8.769375851784738e-11,6.017813772372701e-07,1.8267957875107232e-05,1.4769174106534071e-07,0.0003459958492581388,7.297760742150603e-09,8.313849938858079e-06,2.8186720408900215e-08,9.862372873499602e-06,3.121421433377721e-11,5.3812036337177654e-11,5.797729918229041e-07,1.7255422041509676e-07,1.4797864654647677e-12,1.3598636399192399e-10,1.8784756318947233e-10
1.1178369756614913e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44202113805812226,0.09980388078289448,0.01625101241713607,3.8636647696949714e-06,0.0014746553249470502,0.0174189558845521,0.00916148295120354,6.268453616698959e-05,7.946059875074141e-12,0.002358884578696301,6.43732039193181e-11,0.0004367639303844541,2.9747506378395414e-09,1.2327944270636088e-05,7.2756867543255e-10,5.008126958012634e-11,3.55189365296883e-05,5.289734758802548e-06,0.007156135743299232,0.0024383686563867425,0.00032309373213284317,9.113204896777387e-07,9.536909912855984e-09,4.142856206430904e-08,6.642600632704426e-08,8.823077193236208e-11,6.053325786219493e-07,1.8339382230218395e-05,1.484189738427665e-07,0.00034763574988463735,7.296799727293652e-09,8.370803688765764e-06,2.8331873454105028e-08,9.854454172607225e-06,3.1430172398386175e-11,5.4079372481154685e-11,5.838975324895028e-07,1.725795352423099e-07,1.4899598057223724e-12,1.3636384132409197e-10,1.8807714964494284e-10
